# This table shows the intersection of camo regions by a gene annotation gff3, showing where camo regions fall within gene body elements
# chrom : Chromosome of camo region
# region_start : start position of camo region within gene-body element
# region_end : end position of camo region within gene-body element
# gene_body_id : ID of gene body element that contains this camo region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this camo reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr15	32603717	32603802	GOLGA8N_intron_19	intron	protein_coding	chr15	32603717	32603802
chr15	32603802	32603869	GOLGA8N_exon_20	CDS	protein_coding	chr15	32603802	32603978
chr15	34381988	34382068	GOLGA8A_exon_3	CDS	protein_coding	chr15	34381967	34382068
chr15	34382068	34382150	GOLGA8A_intron_3	intron	protein_coding	chr15	34382068	34382150
chr15	34382150	34382251	GOLGA8A_exon_4	CDS	protein_coding	chr15	34382150	34382251
chr15	34382251	34382385	GOLGA8A_intron_4	intron	protein_coding	chr15	34382251	34382385
chr15	34382385	34382529	GOLGA8A_exon_5	CDS	protein_coding	chr15	34382385	34382529
chr15	34382529	34382796	GOLGA8A_intron_5	intron	protein_coding	chr15	34382529	34382796
chr15	34382796	34383053	GOLGA8A_exon_6	CDS	protein_coding	chr15	34382796	34383053
chr15	34383053	34383440	GOLGA8A_intron_6	intron	protein_coding	chr15	34383053	34383440
chr15	34383440	34383528	GOLGA8A_exon_7	CDS	protein_coding	chr15	34383440	34383528
chr15	34383528	34383745	GOLGA8A_intron_7	intron	protein_coding	chr15	34383528	34383745
chr15	34383745	34383853	GOLGA8A_exon_8	CDS	protein_coding	chr15	34383745	34383853
chr15	34383853	34383906	GOLGA8A_intron_8	intron	protein_coding	chr15	34383853	34383960
chr15	34384647	34385047	GOLGA8A_intron_9	intron	protein_coding	chr15	34384047	34385047
chr15	34385047	34385157	GOLGA8A_exon_10	CDS	protein_coding	chr15	34385047	34385157
chr15	34385157	34385253	GOLGA8A_intron_10	intron	protein_coding	chr15	34385157	34385253
chr15	34385445	34385474	GOLGA8A_exon_12	CDS	protein_coding	chr15	34385426	34385474
chr15	34387223	34387380	GOLGA8A_UTR_2	five_prime_UTR	protein_coding	chr15	34387039	34387380
chr15	34387380	34387832	GOLGA8A_intron_15	intron	protein_coding	chr15	34387380	34387832
chr15	34387832	34387952	GOLGA8A_exon_16	CDS	protein_coding	chr15	34387832	34387952
chr15	34387952	34389643	GOLGA8A_intron_16	intron	protein_coding	chr15	34387952	34389643
chr15	34389643	34389691	GOLGA8A_exon_17	CDS	protein_coding	chr15	34389643	34389691
chr15	34389691	34389768	GOLGA8A_UTR_3	five_prime_UTR	protein_coding	chr15	34389691	34389768
chr15	34389768	34391122	GOLGA8A_intron_17	intron	protein_coding	chr15	34389768	34391122
chr15	34391122	34391426	GOLGA8A_UTR_4	five_prime_UTR	protein_coding	chr15	34391122	34391426
chr15	34394012	34396347	GOLGA8A_intron_18	intron	protein_coding	chr15	34391426	34398633
chr15	34391426	34392434	GOLGA8A_intron_18	intron	protein_coding	chr15	34391426	34398633
chr15	34399543	34400132	GOLGA8A_intron_20	intron	protein_coding	chr15	34399203	34400711
chr15	34401119	34401391	GOLGA8A_intron_21	intron	protein_coding	chr15	34400759	34404916
chr15	34402617	34402742	GOLGA8A_intron_21	intron	protein_coding	chr15	34400759	34404916
chr15	34402821	34402920	GOLGA8A_intron_21	intron	protein_coding	chr15	34400759	34404916
chr15	34403067	34403147	GOLGA8A_intron_21	intron	protein_coding	chr15	34400759	34404916
chr15	34403698	34403721	GOLGA8A_intron_21	intron	protein_coding	chr15	34400759	34404916
chr15	34403951	34404106	GOLGA8A_intron_21	intron	protein_coding	chr15	34400759	34404916
chr15	34406375	34406422	GOLGA8A_intron_22	intron	protein_coding	chr15	34405055	34406673
chr15	34406870	34406897	GOLGA8A_intron_23	intron	protein_coding	chr15	34406870	34407523
chr15	34407113	34407523	GOLGA8A_intron_23	intron	protein_coding	chr15	34406870	34407523
chr15	34407523	34407718	GOLGA8A_UTR_10	five_prime_UTR	protein_coding	chr15	34407523	34407735
chr15	34410123	34410297	GOLGA8A_intron_24	intron	protein_coding	chr15	34407735	34435382
chr15	34411335	34411367	GOLGA8A_intron_24	intron	protein_coding	chr15	34407735	34435382
chr15	34415445	34415789	GOLGA8A_intron_24	intron	protein_coding	chr15	34407735	34435382
chr15	34419403	34419552	GOLGA8A_intron_24	intron	protein_coding	chr15	34407735	34435382
chr15	34422309	34422420	GOLGA8A_intron_24	intron	protein_coding	chr15	34407735	34435382
chr15	34394594	34394931	ENSG00000260639_exon_1	exon	processed_pseudogene	chr15	34394594	34394931
chr15	34410123	34410297	ENSG00000261081_exon_1	exon	unprocessed_pseudogene	chr15	34409625	34410594
chr15	34528209	34528289	GOLGA8B_exon_3	CDS	protein_coding	chr15	34528188	34528289
chr15	34528289	34528371	GOLGA8B_intron_3	intron	protein_coding	chr15	34528289	34528371
chr15	34528371	34528472	GOLGA8B_exon_4	CDS	protein_coding	chr15	34528371	34528472
chr15	34528472	34528606	GOLGA8B_intron_4	intron	protein_coding	chr15	34528472	34528606
chr15	34528606	34528750	GOLGA8B_exon_5	CDS	protein_coding	chr15	34528606	34528750
chr15	34528750	34529017	GOLGA8B_intron_5	intron	protein_coding	chr15	34528750	34529017
chr15	34529017	34529274	GOLGA8B_exon_6	CDS	protein_coding	chr15	34529017	34529274
chr15	34529274	34529661	GOLGA8B_intron_6	intron	protein_coding	chr15	34529274	34529661
chr15	34529661	34529749	GOLGA8B_exon_7	CDS	protein_coding	chr15	34529661	34529749
chr15	34529749	34529966	GOLGA8B_intron_7	intron	protein_coding	chr15	34529749	34529966
chr15	34529966	34530074	GOLGA8B_exon_8	CDS	protein_coding	chr15	34529966	34530074
chr15	34530074	34530127	GOLGA8B_intron_8	intron	protein_coding	chr15	34530074	34530181
chr15	34530868	34531268	GOLGA8B_intron_9	intron	protein_coding	chr15	34530268	34531268
chr15	34531268	34531378	GOLGA8B_exon_10	CDS	protein_coding	chr15	34531268	34531378
chr15	34531378	34531474	GOLGA8B_intron_10	intron	protein_coding	chr15	34531378	34531474
chr15	34533444	34534053	GOLGA8B_intron_15	intron	protein_coding	chr15	34533260	34534053
chr15	34534053	34534173	GOLGA8B_exon_16	CDS	protein_coding	chr15	34534053	34534173
chr15	34534173	34535864	GOLGA8B_intron_16	intron	protein_coding	chr15	34534173	34535864
chr15	34535864	34535912	GOLGA8B_exon_17	CDS	protein_coding	chr15	34535864	34535912
chr15	34535912	34536010	GOLGA8B_UTR_2	five_prime_UTR	protein_coding	chr15	34535912	34536010
chr15	34536010	34537343	GOLGA8B_intron_17	intron	protein_coding	chr15	34536010	34537343
chr15	34537343	34537647	GOLGA8B_UTR_3	five_prime_UTR	protein_coding	chr15	34537343	34537647
chr15	34540233	34542242	GOLGA8B_intron_18	intron	protein_coding	chr15	34537647	34544857
chr15	34537647	34538655	GOLGA8B_intron_18	intron	protein_coding	chr15	34537647	34544857
chr15	34545766	34546355	GOLGA8B_intron_20	intron	protein_coding	chr15	34545426	34546934
chr15	34547341	34547613	GOLGA8B_intron_21	intron	protein_coding	chr15	34546982	34551137
chr15	34548839	34548964	GOLGA8B_intron_21	intron	protein_coding	chr15	34546982	34551137
chr15	34549043	34549142	GOLGA8B_intron_21	intron	protein_coding	chr15	34546982	34551137
chr15	34549288	34549368	GOLGA8B_intron_21	intron	protein_coding	chr15	34546982	34551137
chr15	34550172	34550327	GOLGA8B_intron_21	intron	protein_coding	chr15	34546982	34551137
chr15	34553334	34553744	GOLGA8B_intron_23	intron	protein_coding	chr15	34553091	34553744
chr15	34553744	34553939	GOLGA8B_UTR_9	five_prime_UTR	protein_coding	chr15	34553744	34553956
chr15	34555637	34555897	GOLGA8B_intron_24	intron	protein_coding	chr15	34553956	34583515
chr15	34555938	34556197	GOLGA8B_intron_24	intron	protein_coding	chr15	34553956	34583515
chr15	34557557	34557589	GOLGA8B_intron_24	intron	protein_coding	chr15	34553956	34583515
chr15	34561671	34562015	GOLGA8B_intron_24	intron	protein_coding	chr15	34553956	34583515
chr15	34565634	34565783	GOLGA8B_intron_24	intron	protein_coding	chr15	34553956	34583515
chr15	34568537	34568648	GOLGA8B_intron_24	intron	protein_coding	chr15	34553956	34583515
chr15	34555870	34555897	ENSG00000259892_exon_1	exon	unprocessed_pseudogene	chr15	34555870	34556820
chr15	34555938	34556197	ENSG00000259892_exon_1	exon	unprocessed_pseudogene	chr15	34555870	34556820
chr15	36683630	36683748	CDIN1_intron_8	intron	protein_coding	chr15	36668219	36691684
chr15	37430585	37430615	ENSG00000259434_intron_5	intron	lncRNA	chr15	37426762	37490738
chr15	38974850	38974924	LINC02694_intron_16	intron	lncRNA	chr15	38919277	38991284
chr15	38974850	38974924	ENSG00000259345_intron_6	intron	lncRNA	chr15	38974235	39018501
chr15	39228192	39228237	ENSG00000259345_intron_12	intron	lncRNA	chr15	39196004	39273839
chr15	39422038	39422257	ENSG00000259345_intron_17	intron	lncRNA	chr15	39420975	39427097
chr15	39422626	39422653	ENSG00000259345_intron_17	intron	lncRNA	chr15	39420975	39427097
chr15	39423109	39423244	ENSG00000259345_intron_17	intron	lncRNA	chr15	39420975	39427097
chr15	39424441	39424473	ENSG00000259345_intron_17	intron	lncRNA	chr15	39420975	39427097
chr15	39424838	39425076	ENSG00000259345_intron_17	intron	lncRNA	chr15	39420975	39427097
chr15	43561790	43562443	PPIP5K1_intron_5	intron	protein_coding	chr15	43560595	43564102
chr15	43562872	43562908	PPIP5K1_intron_5	intron	protein_coding	chr15	43560595	43564102
chr15	43563111	43564102	PPIP5K1_intron_5	intron	protein_coding	chr15	43560595	43564102
chr15	43564102	43564165	PPIP5K1_exon_6	CDS	protein_coding	chr15	43564102	43564165
chr15	43564165	43564866	PPIP5K1_intron_6	intron	protein_coding	chr15	43564165	43564866
chr15	43564866	43564992	PPIP5K1_exon_7	CDS	protein_coding	chr15	43564866	43564992
chr15	43565392	43565479	PPIP5K1_intron_7	intron	protein_coding	chr15	43564992	43568462
chr15	43565640	43566770	PPIP5K1_intron_7	intron	protein_coding	chr15	43564992	43568462
chr15	43567486	43568462	PPIP5K1_intron_7	intron	protein_coding	chr15	43564992	43568462
chr15	43564992	43565245	PPIP5K1_intron_7	intron	protein_coding	chr15	43564992	43568462
chr15	43568462	43568553	PPIP5K1_exon_8	CDS	protein_coding	chr15	43568462	43568553
chr15	43593278	43593600	CKMT1B_intron_1	intron	protein_coding	chr15	43593271	43593600
chr15	43593600	43593711	CKMT1B_UTR_2	five_prime_UTR	protein_coding	chr15	43593600	43593711
chr15	43593711	43594026	CKMT1B_intron_2	intron	protein_coding	chr15	43593711	43594026
chr15	43594026	43594218	CKMT1B_UTR_3	five_prime_UTR	protein_coding	chr15	43594026	43594218
chr15	43594218	43594367	CKMT1B_exon_1	CDS	protein_coding	chr15	43594218	43594367
chr15	43594367	43594878	CKMT1B_intron_3	intron	protein_coding	chr15	43594367	43594878
chr15	43594878	43595170	CKMT1B_exon_2	CDS	protein_coding	chr15	43594878	43595170
chr15	43595170	43595373	CKMT1B_intron_4	intron	protein_coding	chr15	43595170	43595373
chr15	43595373	43595469	CKMT1B_exon_3	CDS	protein_coding	chr15	43595373	43595469
chr15	43595469	43595855	CKMT1B_intron_5	intron	protein_coding	chr15	43595469	43595855
chr15	43595855	43596077	CKMT1B_exon_4	CDS	protein_coding	chr15	43595855	43596077
chr15	43596077	43596128	CKMT1B_intron_6	intron	protein_coding	chr15	43596077	43596206
chr15	43661341	43661994	CATSPER2_intron_14	intron	protein_coding	chr15	43649879	43664417
chr15	43662423	43662459	CATSPER2_intron_14	intron	protein_coding	chr15	43649879	43664417
chr15	43662662	43664417	CATSPER2_intron_14	intron	protein_coding	chr15	43649879	43664417
chr15	43664417	43664543	CATSPER2_UTR_5	five_prime_UTR	protein_coding	chr15	43664417	43664543
chr15	43664943	43665030	CATSPER2_intron_15	intron	protein_coding	chr15	43664543	43668027
chr15	43665190	43666320	CATSPER2_intron_15	intron	protein_coding	chr15	43664543	43668027
chr15	43667051	43668027	CATSPER2_intron_15	intron	protein_coding	chr15	43664543	43668027
chr15	43664543	43664796	CATSPER2_intron_15	intron	protein_coding	chr15	43664543	43668027
chr15	43668027	43668118	CATSPER2_UTR_6	five_prime_UTR	protein_coding	chr15	43668027	43668118
chr15	43693110	43693858	CKMT1A_intron_1	intron	protein_coding	chr15	43693103	43693858
chr15	43693858	43694050	CKMT1A_UTR_2	five_prime_UTR	protein_coding	chr15	43693858	43694050
chr15	43694050	43694199	CKMT1A_exon_1	CDS	protein_coding	chr15	43694050	43694199
chr15	43694199	43694710	CKMT1A_intron_2	intron	protein_coding	chr15	43694199	43694710
chr15	43694710	43695002	CKMT1A_exon_2	CDS	protein_coding	chr15	43694710	43695002
chr15	43695002	43695205	CKMT1A_intron_3	intron	protein_coding	chr15	43695002	43695205
chr15	43695205	43695301	CKMT1A_exon_3	CDS	protein_coding	chr15	43695205	43695301
chr15	43695301	43695687	CKMT1A_intron_4	intron	protein_coding	chr15	43695301	43695687
chr15	43695687	43695909	CKMT1A_exon_4	CDS	protein_coding	chr15	43695687	43695909
chr15	43695909	43695960	CKMT1A_intron_5	intron	protein_coding	chr15	43695909	43696038
chr15	45598579	45598668	ENSG00000260170_intron_1	intron	protein_coding	chr15	45587525	45658906
chr15	45598846	45598915	ENSG00000260170_intron_1	intron	protein_coding	chr15	45587525	45658906
chr15	45599068	45599202	ENSG00000260170_intron_1	intron	protein_coding	chr15	45587525	45658906
chr15	45599339	45599403	ENSG00000260170_intron_1	intron	protein_coding	chr15	45587525	45658906
chr15	45599713	45599775	ENSG00000260170_intron_1	intron	protein_coding	chr15	45587525	45658906
chr15	47279119	47279249	SEMA6D_intron_3	intron	protein_coding	chr15	47241370	47339066
chr15	49399826	49399865	FAM227B_intron_5	intron	protein_coding	chr15	49371399	49422399
chr15	49400125	49400230	FAM227B_intron_5	intron	protein_coding	chr15	49371399	49422399
chr15	51178429	51178456	MIR4713HG_intron_1	intron	lncRNA	chr15	51037681	51277982
chr15	51417777	51417810	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51417833	51417875	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51418037	51418124	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51418398	51418445	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51418583	51419063	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51419473	51419602	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51419765	51419834	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51420156	51420205	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51420479	51420504	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51420680	51420830	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51420939	51421101	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51421328	51421359	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51421539	51422424	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51422685	51422732	ENSG00000259678_intron_1	intron	lncRNA	chr15	51414200	51448457
chr15	51583656	51584053	DMXL2_intron_43	intron	protein_coding	chr15	51576181	51622458
chr15	51584096	51584978	DMXL2_intron_43	intron	protein_coding	chr15	51576181	51622458
chr15	53542014	53542039	WDR72_intron_3	intron	protein_coding	chr15	53541080	53597078
chr15	53542208	53542251	WDR72_intron_3	intron	protein_coding	chr15	53541080	53597078
chr15	53542342	53542448	WDR72_intron_3	intron	protein_coding	chr15	53541080	53597078
chr15	55987300	55987689	NEDD4_intron_29	intron	protein_coding	chr15	55966546	55993510
chr15	58126793	58126933	ALDH1A2_intron_15	intron	protein_coding	chr15	58065923	58138446
chr15	58127240	58127266	ALDH1A2_intron_15	intron	protein_coding	chr15	58065923	58138446
chr15	59420702	59420914	FAM81A_intron_3	intron	protein_coding	chr15	59402358	59438185
chr15	60950632	60950699	RORA_intron_16	intron	protein_coding	chr15	60678686	61176067
chr15	60953278	60953319	RORA_intron_16	intron	protein_coding	chr15	60678686	61176067
chr15	66450315	66451287	MAP2K1_intron_6	intron	protein_coding	chr15	66444707	66453453
chr15	66451309	66451410	MAP2K1_intron_6	intron	protein_coding	chr15	66444707	66453453
chr15	66451475	66451569	MAP2K1_intron_6	intron	protein_coding	chr15	66444707	66453453
chr15	66451690	66451866	MAP2K1_intron_6	intron	protein_coding	chr15	66444707	66453453
chr15	68133808	68133860	PIAS1_intron_4	intron	protein_coding	chr15	68086750	68141945
chr15	70730072	70730857	UACA_intron_20	intron	protein_coding	chr15	70703275	70763329
chr15	70731113	70731259	UACA_intron_20	intron	protein_coding	chr15	70703275	70763329
chr15	70731298	70733766	UACA_intron_20	intron	protein_coding	chr15	70703275	70763329
chr15	70733925	70733994	UACA_intron_20	intron	protein_coding	chr15	70703275	70763329
chr15	70734179	70734878	UACA_intron_20	intron	protein_coding	chr15	70703275	70763329
chr15	71175264	71175741	THSD4_intron_4	intron	protein_coding	chr15	71154932	71215034
chr15	71176022	71176046	THSD4_intron_4	intron	protein_coding	chr15	71154932	71215034
chr15	71176256	71176315	THSD4_intron_4	intron	protein_coding	chr15	71154932	71215034
chr15	71176441	71176919	THSD4_intron_4	intron	protein_coding	chr15	71154932	71215034
chr15	71177022	71177386	THSD4_intron_4	intron	protein_coding	chr15	71154932	71215034
chr15	71178312	71178445	THSD4_intron_4	intron	protein_coding	chr15	71154932	71215034
chr15	71178574	71178914	THSD4_intron_4	intron	protein_coding	chr15	71154932	71215034
chr15	71178991	71179318	THSD4_intron_4	intron	protein_coding	chr15	71154932	71215034
chr15	71179455	71179569	THSD4_intron_4	intron	protein_coding	chr15	71154932	71215034
chr15	71179727	71179772	THSD4_intron_4	intron	protein_coding	chr15	71154932	71215034
chr15	71593413	71593449	THSD4_intron_9	intron	protein_coding	chr15	71547481	71660529
chr15	71769473	71769515	THSD4_intron_18	intron	protein_coding	chr15	71765199	71771063
chr15	71175264	71175741	THSD4-AS1_intron_3	intron	lncRNA	chr15	71172157	71182532
chr15	71176022	71176046	THSD4-AS1_intron_3	intron	lncRNA	chr15	71172157	71182532
chr15	71176256	71176315	THSD4-AS1_intron_3	intron	lncRNA	chr15	71172157	71182532
chr15	71176441	71176919	THSD4-AS1_intron_3	intron	lncRNA	chr15	71172157	71182532
chr15	71177022	71177386	THSD4-AS1_intron_3	intron	lncRNA	chr15	71172157	71182532
chr15	71178312	71178445	THSD4-AS1_intron_3	intron	lncRNA	chr15	71172157	71182532
chr15	71178574	71178914	THSD4-AS1_intron_3	intron	lncRNA	chr15	71172157	71182532
chr15	71178991	71179318	THSD4-AS1_intron_3	intron	lncRNA	chr15	71172157	71182532
chr15	71179455	71179569	THSD4-AS1_intron_3	intron	lncRNA	chr15	71172157	71182532
chr15	71179727	71179772	THSD4-AS1_intron_3	intron	lncRNA	chr15	71172157	71182532
chr15	72638823	72638895	ENSG00000259909_exon_1	exon	unprocessed_pseudogene	chr15	72638821	72638895
chr15	72638895	72638938	ENSG00000259909_intron_1	intron	unprocessed_pseudogene	chr15	72638895	72639115
chr15	72639658	72639764	ENSG00000259909_intron_3	intron	unprocessed_pseudogene	chr15	72639446	72639764
chr15	72639764	72639884	ENSG00000259909_exon_4	exon	unprocessed_pseudogene	chr15	72639764	72639884
chr15	72639884	72640044	ENSG00000259909_intron_4	intron	unprocessed_pseudogene	chr15	72639884	72640044
chr15	72640044	72640125	ENSG00000259909_exon_5	exon	unprocessed_pseudogene	chr15	72640044	72640125
chr15	72654697	72654737	GOLGA6B_UTR_1	five_prime_UTR	protein_coding	chr15	72654697	72654737
chr15	72654737	72654821	GOLGA6B_exon_1	CDS	protein_coding	chr15	72654737	72654821
chr15	72654821	72655652	GOLGA6B_intron_1	intron	protein_coding	chr15	72654821	72656511
chr15	72655813	72655856	GOLGA6B_intron_1	intron	protein_coding	chr15	72654821	72656511
chr15	72656031	72656098	GOLGA6B_intron_1	intron	protein_coding	chr15	72654821	72656511
chr15	72656251	72656511	GOLGA6B_intron_1	intron	protein_coding	chr15	72654821	72656511
chr15	72656511	72656631	GOLGA6B_exon_2	CDS	protein_coding	chr15	72656511	72656631
chr15	72656631	72656860	GOLGA6B_intron_2	intron	protein_coding	chr15	72656631	72658557
chr15	72656964	72657069	GOLGA6B_intron_2	intron	protein_coding	chr15	72656631	72658557
chr15	72657235	72657320	GOLGA6B_intron_2	intron	protein_coding	chr15	72656631	72658557
chr15	72657494	72657610	GOLGA6B_intron_2	intron	protein_coding	chr15	72656631	72658557
chr15	72657711	72657870	GOLGA6B_intron_2	intron	protein_coding	chr15	72656631	72658557
chr15	72657981	72658057	GOLGA6B_intron_2	intron	protein_coding	chr15	72656631	72658557
chr15	72658190	72658557	GOLGA6B_intron_2	intron	protein_coding	chr15	72656631	72658557
chr15	72658557	72658638	GOLGA6B_exon_3	CDS	protein_coding	chr15	72658557	72658638
chr15	72658638	72658977	GOLGA6B_intron_3	intron	protein_coding	chr15	72658638	72659493
chr15	72659005	72659092	GOLGA6B_intron_3	intron	protein_coding	chr15	72658638	72659493
chr15	72659262	72659311	GOLGA6B_intron_3	intron	protein_coding	chr15	72658638	72659493
chr15	72659398	72659493	GOLGA6B_intron_3	intron	protein_coding	chr15	72658638	72659493
chr15	72659493	72659532	GOLGA6B_exon_4	CDS	protein_coding	chr15	72659493	72659532
chr15	72659532	72659793	GOLGA6B_intron_4	intron	protein_coding	chr15	72659532	72659793
chr15	72659793	72659844	GOLGA6B_exon_5	CDS	protein_coding	chr15	72659793	72659844
chr15	72659844	72659944	GOLGA6B_intron_5	intron	protein_coding	chr15	72659844	72659944
chr15	72659944	72660026	GOLGA6B_exon_6	CDS	protein_coding	chr15	72659944	72660026
chr15	72660026	72660122	GOLGA6B_intron_6	intron	protein_coding	chr15	72660026	72660122
chr15	72660122	72660229	GOLGA6B_exon_7	CDS	protein_coding	chr15	72660122	72660229
chr15	72660229	72660306	GOLGA6B_intron_7	intron	protein_coding	chr15	72660229	72661263
chr15	72660401	72660526	GOLGA6B_intron_7	intron	protein_coding	chr15	72660229	72661263
chr15	72661667	72661758	GOLGA6B_intron_9	intron	protein_coding	chr15	72661566	72661758
chr15	72661758	72661846	GOLGA6B_exon_10	CDS	protein_coding	chr15	72661758	72661846
chr15	72666700	72666738	GOLGA6B_UTR_2	three_prime_UTR	protein_coding	chr15	72666342	72669599
chr15	72666926	72666951	GOLGA6B_UTR_2	three_prime_UTR	protein_coding	chr15	72666342	72669599
chr15	72668296	72668389	GOLGA6B_UTR_2	three_prime_UTR	protein_coding	chr15	72666342	72669599
chr15	73512221	73512267	REC114_intron_2	intron	protein_coding	chr15	73473921	73540484
chr15	73512394	73512485	REC114_intron_2	intron	protein_coding	chr15	73473921	73540484
chr15	74070031	74070471	GOLGA6A_UTR_1	three_prime_UTR	protein_coding	chr15	74069857	74070909
chr15	74070513	74070551	GOLGA6A_UTR_1	three_prime_UTR	protein_coding	chr15	74069857	74070909
chr15	74073658	74073811	GOLGA6A_intron_6	intron	protein_coding	chr15	74072817	74074147
chr15	74073913	74074147	GOLGA6A_intron_6	intron	protein_coding	chr15	74072817	74074147
chr15	74074147	74074216	GOLGA6A_exon_7	CDS	protein_coding	chr15	74074147	74074216
chr15	74074216	74074492	GOLGA6A_intron_7	intron	protein_coding	chr15	74074216	74074492
chr15	74074492	74074669	GOLGA6A_exon_8	CDS	protein_coding	chr15	74074492	74075001
chr15	74074810	74074898	GOLGA6A_exon_8	CDS	protein_coding	chr15	74074492	74075001
chr15	74075069	74075180	GOLGA6A_intron_8	intron	protein_coding	chr15	74075001	74075402
chr15	74075286	74075402	GOLGA6A_intron_8	intron	protein_coding	chr15	74075001	74075402
chr15	74075402	74075490	GOLGA6A_exon_9	CDS	protein_coding	chr15	74075402	74075490
chr15	74075490	74075589	GOLGA6A_intron_9	intron	protein_coding	chr15	74075490	74075682
chr15	74076720	74076845	GOLGA6A_intron_11	intron	protein_coding	chr15	74075985	74077017
chr15	74076940	74077017	GOLGA6A_intron_11	intron	protein_coding	chr15	74075985	74077017
chr15	74077017	74077124	GOLGA6A_exon_12	CDS	protein_coding	chr15	74077017	74077124
chr15	74077124	74077220	GOLGA6A_intron_12	intron	protein_coding	chr15	74077124	74077220
chr15	74077220	74077302	GOLGA6A_exon_13	CDS	protein_coding	chr15	74077220	74077302
chr15	74077302	74077402	GOLGA6A_intron_13	intron	protein_coding	chr15	74077302	74077402
chr15	74077402	74077453	GOLGA6A_exon_14	CDS	protein_coding	chr15	74077402	74077453
chr15	74077453	74077714	GOLGA6A_intron_14	intron	protein_coding	chr15	74077453	74077714
chr15	74077958	74077981	GOLGA6A_intron_15	intron	protein_coding	chr15	74077753	74078608
chr15	74078172	74078209	GOLGA6A_intron_15	intron	protein_coding	chr15	74077753	74078608
chr15	74078415	74078608	GOLGA6A_intron_15	intron	protein_coding	chr15	74077753	74078608
chr15	74078608	74078689	GOLGA6A_exon_16	CDS	protein_coding	chr15	74078608	74078689
chr15	74078689	74079265	GOLGA6A_intron_16	intron	protein_coding	chr15	74078689	74080615
chr15	74079377	74079994	GOLGA6A_intron_16	intron	protein_coding	chr15	74078689	74080615
chr15	74080973	74082425	GOLGA6A_intron_17	intron	protein_coding	chr15	74080735	74082425
chr15	74082425	74082509	GOLGA6A_exon_18	CDS	protein_coding	chr15	74082425	74082509
chr15	74082509	74082549	GOLGA6A_UTR_2	five_prime_UTR	protein_coding	chr15	74082509	74082550
chr15	74097112	74097193	COMMD4P2_exon_1	exon	unprocessed_pseudogene	chr15	74097106	74097193
chr15	74097193	74097353	COMMD4P2_intron_1	intron	unprocessed_pseudogene	chr15	74097193	74097353
chr15	74097353	74097473	COMMD4P2_exon_2	exon	unprocessed_pseudogene	chr15	74097353	74097473
chr15	74097473	74097579	COMMD4P2_intron_2	intron	unprocessed_pseudogene	chr15	74097473	74097791
chr15	74098299	74098342	COMMD4P2_intron_4	intron	unprocessed_pseudogene	chr15	74098122	74098342
chr15	74098342	74098414	COMMD4P2_exon_5	exon	unprocessed_pseudogene	chr15	74098342	74098414
chr15	75259472	75259794	GOLGA6C_intron_1	intron	protein_coding	chr15	75258682	75260372
chr15	75259826	75259980	GOLGA6C_intron_1	intron	protein_coding	chr15	75258682	75260372
chr15	75260194	75260251	GOLGA6C_intron_1	intron	protein_coding	chr15	75258682	75260372
chr15	75260987	75261439	GOLGA6C_intron_2	intron	protein_coding	chr15	75260492	75262411
chr15	75261537	75261663	GOLGA6C_intron_2	intron	protein_coding	chr15	75260492	75262411
chr15	75261852	75262411	GOLGA6C_intron_2	intron	protein_coding	chr15	75260492	75262411
chr15	75262411	75262492	GOLGA6C_exon_3	CDS	protein_coding	chr15	75262411	75262492
chr15	75262492	75263182	GOLGA6C_intron_3	intron	protein_coding	chr15	75262492	75263347
chr15	75263386	75263428	GOLGA6C_intron_4	intron	protein_coding	chr15	75263386	75263647
chr15	75263612	75263636	GOLGA6C_intron_4	intron	protein_coding	chr15	75263386	75263647
chr15	75264491	75264518	GOLGA6C_intron_7	intron	protein_coding	chr15	75264083	75265121
chr15	75265908	75265949	GOLGA6C_intron_10	intron	protein_coding	chr15	75265704	75266104
chr15	75266113	75266214	GOLGA6C_exon_11	CDS	protein_coding	chr15	75266104	75266613
chr15	75266342	75266613	GOLGA6C_exon_11	CDS	protein_coding	chr15	75266104	75266613
